cif,bg_hse
SM-18726,1.958445
SM-18730,4.285647
SM-18731,2.699251
SM-18734,1.418013
SM-18740,0.524542
SM-18742,1.603871
SM-18743,1.52603
SM-18745,1.742443
SM-18746,1.430588
SM-18756,3.201259
SM-18757,0.80078
SM-18760,1.910307
SM-18761,3.142891
SM-18769,1.476477
SM-18775,3.30165
SM-18777,0.2743820000000001
SM-18784,2.415841
SM-18787,3.709965
SM-18788,4.920362
SM-18789,1.426879
SM-1879,4.327759
SM-188,3.080473
SM-1880,3.815061
SM-18808,3.543648
SM-1881,4.67602
SM-18812,3.310278
SM-18817,2.378818
SM-18825,1.387761
SM-18826,3.119165
SM-18827,1.879015
SM-18833,2.035392
SM-18834,3.183555
SM-18835,5.188649
SM-18837,1.59657
SM-18840,3.593918
SM-18841,3.408313
SM-18842,0.534684
SM-18843,2.811916
SM-18846,2.451962
SM-18847,1.498324
SM-18848,4.578993
SM-18849,4.584334
SM-18850,4.502527
SM-18858,2.938039
SM-18859,0.775908
SM-18861,2.275378
SM-18862,2.534151
SM-18867,0.787826
SM-18869,1.907567
SM-18870,2.66171
SM-1888,3.294992
SM-18884,2.687503
SM-18887,1.266793
SM-18890,3.978773
SM-18898,1.035885
SM-189,4.83487
SM-18901,1.48758
SM-18903,0.922167
SM-18904,2.253613
SM-1891,3.503721
SM-18913,0.8681
SM-18914,0.918202
SM-18915,4.356091
SM-18916,0.718741
SM-18920,4.644977
SM-18927,2.41837
SM-18929,0.982142
SM-18930,0.824122
SM-18935,0.366138
SM-18936,2.675179
SM-18937,4.139853
SM-18939,3.941334
SM-18941,1.004522
SM-18943,0.508026
SM-18945,2.903403
SM-18953,2.581692
SM-18955,3.102395
SM-18956,0.143898
SM-18958,1.066882
SM-18959,2.888123
SM-18960,1.48577
SM-18961,2.487261
SM-18962,3.042578
SM-18963,2.811042
SM-18964,3.898394
SM-18966,2.167551
SM-18969,3.372385
SM-1897,3.287247
SM-18974,3.250478
SM-18976,3.043289
SM-1898,4.281731
SM-18982,1.663307
SM-18983,3.347246
SM-18984,2.841451
SM-18985,4.198207
SM-18986,4.177528
SM-18988,2.835365
SM-18989,0.678954
SM-1899,4.698907
SM-18990,3.406
SM-18992,4.724906
SM-18993,1.896249
SM-18995,1.788357
SM-18997,2.98465
SM-18999,2.745499
SM-190,3.291338
SM-19006,4.074532
SM-19007,2.528811
SM-19011,3.813666
SM-19013,3.83377
SM-19014,2.25883
SM-19016,4.114803
SM-19018,2.92697
SM-19020,2.936696
SM-19024,1.681266
SM-19025,0.064219
SM-19026,0.167221
SM-19030,4.431595
SM-19031,4.54935
SM-19032,1.463305
SM-19033,3.607403
SM-19034,3.153453
SM-19035,3.802825
SM-19036,2.015776
SM-19039,3.190581
SM-1904,3.562276
SM-19042,4.636135
SM-19043,3.160799
SM-19045,3.439504
SM-1905,3.857043
SM-19053,3.122214
SM-19054,3.183349
SM-19055,2.794186
SM-19056,4.514265
SM-19057,2.254243
SM-19058,5.652033
SM-1906,4.197803
SM-19060,3.757296
SM-19064,0.153005
SM-19081,3.378902
SM-19082,3.441746
SM-19095,1.121675
SM-19098,1.776609
SM-19099,2.197685
SM-191,3.077503
SM-1910,3.643256
SM-19102,0.107254
SM-19103,2.153336
SM-19110,1.875019
SM-19112,7.731107
SM-19116,2.1611
SM-19117,2.157612
SM-19118,0.954898
SM-19119,2.354422
SM-19120,5.293749
SM-19121,4.797634
SM-19123,3.073161
SM-19125,2.010582
SM-19128,2.486434
SM-19144,2.488397
SM-19148,3.846373
SM-19149,2.556181
SM-19151,3.266677
SM-19152,8.548742
SM-19153,8.860323
SM-19156,3.353773
SM-19159,7.966013
SM-1916,3.0699
SM-19160,7.658965
SM-19161,7.960891
SM-19162,10.150669
SM-19168,2.688552
SM-19174,3.079337
SM-19175,2.407212
SM-19176,3.27232
SM-19177,1.963719
SM-19178,1.932232
SM-19179,1.250476
SM-19181,2.283464
SM-19182,1.769728
SM-19183,2.509437
SM-19184,3.276454
SM-19185,4.621053
SM-19186,4.926518
SM-19194,11.586529
SM-192,4.857818
SM-19223,8.001821
SM-19227,8.198204
SM-19238,0.770791
SM-19255,1.472176
SM-19263,1.408111
SM-1928,3.79697
SM-19292,2.780083
SM-19297,2.753606
SM-193,5.326637
SM-19302,4.111363
SM-19303,4.313794
SM-19308,4.530586
SM-1931,4.367258
SM-19316,4.648739
SM-1932,4.77586
SM-19322,4.838368
SM-19329,3.474949
SM-19339,1.948298
SM-19340,2.652199
SM-19349,4.893145
SM-1935,4.4452370000000005
SM-19350,0.495427
SM-19351,0.304817
SM-19360,0.947422
SM-19361,7.053225
SM-19368,6.162108
SM-19372,1.189889
SM-19380,9.228291
SM-19381,2.251554
SM-19383,2.398508
SM-19384,4.847299
SM-19387,0.763775
SM-19390,3.17407
SM-19396,1.632519
SM-19397,3.356874
SM-19399,0.858945
SM-194,4.628271
SM-19402,4.720749
SM-19403,4.02996
SM-19408,1.626686
SM-19414,2.767403
SM-19415,5.5172
SM-19417,3.570851
SM-19418,3.918435
SM-19419,5.370616
SM-19424,4.172056
SM-19425,3.179453
SM-19426,2.562085
SM-1943,3.268315
SM-19433,1.448609
SM-19434,0.661016
SM-19438,2.142684
SM-19441,2.597874
SM-19445,8.801276
SM-19446,9.069159
SM-19449,8.322937
SM-19450,8.664811
SM-19452,6.232741
SM-19453,5.822247
SM-19457,2.283818
SM-19458,3.374736
SM-19463,1.185824
SM-19464,1.156775
SM-19468,0.407301
SM-19469,1.769253
SM-19471,4.011889
SM-19475,4.776143
SM-19476,4.818552
SM-19478,0.568374
SM-19479,2.567514
SM-19480,7.275985
SM-19492,1.469404
SM-19493,2.227963
SM-19495,5.474617
SM-19496,5.759673
SM-19497,5.236878
SM-19498,4.813548
SM-195,4.77049
SM-19501,1.976276
SM-19502,2.376175
SM-19504,2.473962
SM-19505,2.386432
SM-19507,2.448756
SM-19508,1.753653
SM-1951,3.918539
SM-19510,2.622872
SM-19511,3.663802
SM-19513,2.951653
SM-19515,1.261036
SM-19516,1.116053
SM-19517,1.192457
SM-19518,2.259514
SM-19519,2.2649
SM-1952,4.159333
SM-19520,2.182356
SM-19521,1.883385
SM-19530,1.140953
SM-19536,0.436824
SM-19540,2.877184
SM-19542,5.247587
SM-19543,3.108751
SM-19544,4.668656
SM-19555,2.851659
SM-19576,2.16666
SM-1959,3.991617
SM-196,4.587831
SM-1960,3.874629
SM-1961,3.155077
SM-19627,0.392521
SM-1963,3.803183
SM-19639,3.084559
SM-19653,4.394878
SM-1967,3.346886
SM-19675,0.481214
SM-19680,2.145698
SM-19682,3.111326
SM-19683,3.096755
SM-19685,4.730475
SM-19686,1.657314
SM-19688,3.092066
SM-19695,1.371964
SM-197,4.789167
SM-19703,3.784617
SM-19705,3.12934
SM-19706,1.332653
SM-1971,3.117676
SM-19715,7.473315
SM-19719,7.549531
SM-19725,0.373318
SM-19727,2.697417
SM-19733,2.448506
SM-19736,4.770824
SM-19760,3.010413
SM-19761,1.114146
SM-19762,3.271504
SM-19763,0.164927
SM-19766,2.897841
SM-19767,4.658688
SM-19768,4.501738
SM-19770,7.586683
SM-19772,7.606742
SM-19773,7.416533
SM-19775,7.393358
SM-19779,7.467871
SM-19780,7.128796
SM-19781,7.510421
SM-19783,7.497606
SM-19785,7.264801
SM-19786,7.461337
SM-19787,7.399773
SM-19788,7.185471
SM-19789,7.499
SM-19791,2.011987
SM-19792,2.452821
SM-19793,3.935911
SM-19795,3.991113
SM-19797,3.64088
SM-19799,3.429925
SM-198,4.027844
SM-19810,1.374001
SM-19813,4.932145
SM-19815,5.325113
SM-19816,4.432727
SM-19818,1.80607
SM-19819,2.30275
SM-19824,2.475386
SM-19825,2.387627
SM-19826,3.119611
SM-19827,4.199028
SM-19829,3.2395
SM-19830,5.72004
SM-19831,5.635238
SM-19832,2.344779
SM-19834,0.788274
SM-19836,1.408947
SM-19837,2.099823
SM-19839,2.371259
SM-1984,4.082862
SM-19843,2.837975
SM-19844,5.538678
SM-19845,5.607923
SM-19846,7.503491
SM-19847,1.916113
SM-19849,1.961482
SM-19851,2.911791
SM-19852,2.765595
SM-19853,1.142262
SM-19854,2.892629
SM-19855,6.796373
SM-19856,7.473458
SM-19857,7.182713
SM-19858,1.75531
SM-19861,4.446096
SM-19864,0.712562
SM-19873,0.637515
SM-19876,6.006821
SM-19877,7.116759
SM-19881,0.102215
SM-19883,1.031876
SM-19884,0.522393
SM-19886,1.066003
SM-19889,1.25305
SM-1989,10.119321
SM-19890,1.13084
SM-19891,1.222732
SM-19895,3.622026
SM-19896,3.609357
SM-199,3.851037
SM-19904,0.549693
SM-1991,8.851422
SM-19912,2.936949
SM-19913,2.940329
SM-19914,2.984402
SM-19915,2.386002
SM-19916,2.225142
SM-19917,3.366296
SM-19918,3.704959
SM-19919,3.703001
SM-19920,4.100783
SM-19921,1.870719
SM-19922,1.585619
SM-19923,3.109046
SM-19924,2.601691
SM-19925,2.390619
SM-19926,3.658954
SM-19930,1.95965
SM-19932,3.145057
SM-19934,4.116455
SM-19937,2.397937
SM-19938,2.726365
SM-19939,2.633783
SM-19940,2.656106
SM-19941,2.750642
SM-19942,2.67598
SM-19947,1.852776
SM-19948,2.849834
SM-1995,3.37508
SM-19950,0.874243
SM-19954,2.201578
SM-19955,2.648443
SM-19956,3.160398
SM-19957,3.444255
SM-19962,1.393422
SM-19963,1.468964
SM-19975,2.580694
SM-19979,3.483881
SM-1998,3.011875
SM-19982,2.224544
SM-19983,2.777153
SM-19985,2.690795
SM-19988,4.138675
SM-1999,3.449936
SM-19991,2.917102
SM-19992,1.665089
SM-19993,2.031604
SM-19994,2.496676
SM-19995,4.145391
SM-19996,2.949342
SM-19999,2.358994
SM-200,3.199548
SM-2000,4.219567
SM-20000,2.402479
SM-20006,0.76336
SM-20008,3.001064
SM-20009,3.190352
SM-20011,2.022913
SM-20012,2.051781
SM-20013,2.155507
SM-20014,1.40518
SM-20015,1.222086
SM-20016,0.735381
SM-20018,2.070205
SM-20019,1.709176
SM-20021,1.383409
SM-20022,3.160535
SM-20024,2.23017
SM-20026,3.011969
SM-20027,2.928402
SM-20038,2.1653
SM-20039,2.549717
SM-20040,2.45628
SM-20042,1.413311
SM-20043,3.106546
SM-20044,4.701181
SM-20045,3.899172
SM-20050,2.289401
SM-20051,2.205511
SM-20052,1.22684
SM-20053,2.303363
SM-20054,2.592467
SM-20059,3.27862
SM-20060,2.112324
SM-20064,3.945068
SM-20067,3.390162
SM-20070,2.753175
SM-20071,2.619727
SM-20072,1.723188
SM-20075,1.238134
SM-20079,3.115977
SM-20081,1.69178
SM-20082,3.222763
SM-20083,2.306974
SM-20085,2.767912
SM-20088,0.82674
SM-20092,3.205185
SM-20094,2.461844
SM-20095,1.654853
SM-20096,4.127111
SM-201,3.77677
SM-20101,3.802091
SM-20102,3.064957
SM-20103,3.000838
SM-20104,3.326853
SM-20105,1.692346
SM-20106,2.357544
SM-20107,3.013278
SM-20109,3.433337
SM-20110,2.666034
SM-20112,2.638469
SM-20113,2.118964
SM-20114,3.040452
SM-20115,3.362494
SM-20116,3.214169
SM-20117,3.206957
SM-20119,2.105166
SM-20120,2.8726
SM-20122,1.19755
SM-20123,3.104871
SM-20124,3.045519
SM-20126,1.923583
SM-20127,1.229167
SM-20129,1.271108
SM-20130,2.255554
SM-20133,2.490073
SM-20135,3.562321
SM-20136,3.08145
SM-20137,2.636495
SM-20139,1.604014
SM-20140,1.620211
SM-20141,1.652328
SM-20142,1.860775
SM-20143,3.328646
SM-20144,1.619837
SM-20150,3.887228
SM-20151,2.665808
SM-20152,2.639874
SM-20153,2.030303
SM-20154,3.914627
SM-20155,2.535845
SM-20156,3.443403
SM-20157,2.613935
SM-20158,1.647787
SM-20159,1.438586
SM-20163,1.59421
SM-20165,1.871834
SM-20168,2.021532
SM-20169,2.182335
SM-2017,3.950436
SM-20170,3.051347
SM-20173,3.438317
SM-20174,4.05893
SM-20176,2.635836
SM-20177,3.08872
SM-20178,1.341918
SM-2018,3.60045
SM-20180,1.871609
SM-20184,3.350885
SM-20185,1.96856
SM-20186,1.503397
SM-20187,1.276845
SM-20188,2.672193
SM-20189,3.17008
SM-20190,3.223525
SM-20191,2.280671
SM-20192,3.975108
SM-20193,3.311236
SM-20195,3.244397
SM-20196,2.570695
SM-20198,2.224502
SM-20199,3.009297
SM-202,2.713494
SM-20201,4.342828
SM-20203,3.376611
SM-20204,4.132163
SM-20205,2.737963
SM-20207,2.431117
SM-20208,1.983797
SM-20210,2.361703
SM-20211,2.899053
SM-20212,2.715184
SM-20213,2.709652
SM-20214,4.086368
SM-20215,1.818923
SM-20216,2.061774
SM-20217,3.400922
SM-20218,3.977757
SM-20222,2.080279
SM-20226,0.056917
SM-20232,4.134729
SM-20258,1.207774
SM-2026,3.505471
SM-20262,0.089198
SM-2028,3.498357
SM-20283,9.628086
SM-20287,3.54675
SM-20297,3.496316
SM-20298,3.307329
SM-20299,3.444076
SM-203,2.560606
SM-20300,3.15351
SM-20301,3.557204
SM-20307,2.403632
SM-20313,0.189413
SM-20316,1.188769
SM-20318,1.097999
SM-2032,4.545018
SM-20330,2.407725
SM-20333,3.668389
SM-20334,10.202227
SM-20337,3.560673
SM-20342,4.120136
SM-20344,2.100267
SM-20345,3.09753
SM-20346,2.550732
SM-20350,2.385292
SM-20357,5.38132
SM-20358,1.202988
SM-20359,2.798005
SM-2036,3.945322
SM-20362,1.158718
SM-20365,3.065087
SM-20368,1.751987
SM-2037,3.760384
SM-20372,4.529468
SM-20373,3.739205
SM-20374,3.14641
SM-20377,4.243993
SM-2038,4.765459
SM-20384,2.052807
SM-20385,2.109262
SM-20386,0.966061
SM-20396,2.285688
SM-20399,4.14487
SM-204,2.916242
SM-2040,3.942683
SM-20400,2.601332
SM-20401,3.146289
SM-20402,2.568096
SM-20411,0.487574
SM-20412,0.404965
SM-20416,7.79403
SM-20417,4.916894
SM-20418,9.735936
SM-2042,3.05665
SM-20422,4.238375
SM-20423,3.532764
SM-20424,2.894158
SM-20425,0.308893
SM-20426,1.962762
SM-2043,4.411084
SM-20438,6.259502
SM-2044,3.990673
SM-20440,4.850821
SM-20441,4.495645
SM-20442,4.893337
SM-20443,4.775102
SM-20446,3.400742
SM-20449,3.893749
SM-2045,4.678713
SM-20450,3.895533
SM-20451,5.007534
SM-20458,1.719492
SM-20459,2.670696
SM-20465,7.70229
SM-20468,1.582336
SM-20469,3.034723
SM-20471,0.416267
SM-20474,4.119284
SM-20475,4.408869
SM-20477,4.14024
SM-20479,4.223608
SM-2048,4.405632
SM-20480,2.912373
SM-20487,4.99362
SM-20492,7.315039
SM-20494,2.661026
SM-20499,1.695945
SM-205,2.696166
SM-20500,4.033572
SM-20502,3.119227
SM-20507,3.376209
SM-20510,2.811655
SM-20511,9.464837
SM-20513,1.513323
SM-20520,4.539468
SM-20522,3.426337
SM-20530,3.013414
SM-20531,2.595047
SM-20533,3.920507
SM-20537,4.106527
SM-20539,2.147179
SM-20543,2.722158
SM-20548,4.817306
SM-20549,3.039781
SM-2055,4.551986
SM-20550,3.676375
SM-20554,0.849439
SM-20555,1.013272
SM-20557,3.67666
SM-20559,1.897664
SM-20561,0.786542
SM-20562,3.949102
SM-20563,1.409277
SM-20564,3.655414
SM-20565,3.750211
SM-20567,3.863811
SM-20569,3.607856
SM-20570,4.250332
SM-20571,4.218074
SM-20573,0.1100349999999998
SM-20574,0.0496000000000003
SM-20575,0.3153700000000006
SM-20576,0.5419559999999999
SM-20577,0.113321
SM-20579,3.3078390000000004
SM-2059,3.847252
SM-206,2.924859
SM-2062,3.403916
SM-2065,3.255119
SM-207,2.550404
SM-2071,6.556507
SM-208,2.812467
SM-2084,5.135398
SM-209,2.324943
SM-2098,9.118025
SM-210,1.90789
SM-2105,7.310396
SM-2107,6.466951
SM-2109,4.524902
SM-211,1.337213
SM-2119,3.457668
SM-212,0.844541
SM-2120,3.664095
SM-2121,4.178331
SM-2124,4.598932
SM-2125,2.520362
SM-2126,2.060208
SM-213,2.95628
SM-2133,2.738961
SM-2137,2.945376
SM-2138,2.106854
SM-214,2.609667
SM-2140,2.508598
SM-2141,2.645361
SM-2142,2.421816
SM-2143,2.275046
SM-2144,1.289653
SM-2148,2.246404
SM-2149,2.829121
SM-215,2.406413
SM-2150,2.712083
SM-2151,2.810109
SM-2152,2.613858
SM-2153,1.68698
SM-2156,2.265239
SM-216,1.115362
SM-2161,2.951647
SM-2169,1.480644
SM-217,2.942779
SM-2171,0.84505
SM-218,1.089517
SM-2183,3.1155160000000004
SM-219,1.944285
SM-220,0.631294
SM-221,1.531528
SM-2210,2.631499
SM-222,1.838115
SM-2226,4.178861
SM-223,0.81868
SM-2235,4.702214
SM-224,0.492441
SM-225,0.441047
SM-2257,4.546321
SM-226,1.296644
SM-2263,2.973497
SM-2264,2.529718
SM-2265,2.389947
SM-2266,2.345559
SM-2268,2.188404
SM-2274,3.719233
SM-2275,3.538918
SM-2277,4.836982
SM-2290,4.076593
SM-2291,3.236834
SM-2292,3.632215
SM-2293,4.237798
SM-2305,4.746774
SM-2307,4.364782
SM-231,1.690469
SM-2325,3.185747
SM-2326,3.723032
SM-2333,3.793371
SM-2336,3.646403
SM-2340,4.040822
SM-2342,4.300206
SM-2344,3.614911
SM-2345,8.378982
SM-2346,3.419674
SM-2348,4.344721
SM-2352,4.544184
SM-2358,3.578557
SM-236,3.99261
SM-2362,8.079976
SM-2363,3.666112
SM-237,3.123629
SM-2372,3.766518
SM-2374,3.631154
SM-2386,3.701474
SM-2392,2.68916
SM-2393,1.296982
SM-2395,1.704999
SM-2396,2.651607
SM-2398,2.72434
SM-240,3.114761
SM-2402,1.83753
SM-2403,2.287972
SM-2405,1.125768
SM-2406,2.084507
SM-2407,1.382362
SM-2408,7.416172
SM-241,4.176141
SM-2410,3.646232
SM-2411,4.923812
SM-2412,3.533055
SM-2413,3.163197
SM-2414,3.077374
SM-2415,3.490969
SM-2416,3.5437
SM-2417,3.122742
SM-2421,3.959969
SM-2422,3.497856
SM-2424,4.239724
SM-243,5.25389
SM-244,5.250297
SM-2446,5.111795
SM-2455,3.655882
SM-2456,3.400211
SM-246,4.831567
SM-2461,3.984133
SM-2462,3.818543
SM-2463,3.410112
SM-2464,3.078395
SM-2466,3.00338
SM-2467,3.238403
SM-2468,3.160557
SM-247,3.870406
SM-2470,4.24413
SM-2474,4.115337
SM-248,2.488344
SM-2481,3.063862
SM-2483,3.576992
SM-249,1.81418
SM-2492,3.556534
SM-2503,3.777862
SM-251,2.558108
SM-2510,4.472186
SM-2512,4.07501
SM-2517,4.032197
SM-252,1.541555
SM-2524,3.316706
SM-2525,3.859655
SM-253,2.730087
SM-2532,3.442448
SM-2533,3.987576
SM-2534,4.150261
SM-2535,3.080276
SM-2537,3.086247
SM-2538,3.457296
SM-2539,3.463465
SM-254,0.447894
SM-2542,3.255704
SM-2543,3.453556
SM-2544,3.869899
SM-255,1.216448
SM-2552,4.441692
SM-2554,4.066732
SM-2559,4.471867
SM-256,2.577358
SM-2568,3.474453
SM-2569,3.865693
SM-257,2.561594
SM-258,1.562408
SM-2580,3.634428
SM-2581,4.121469
SM-2582,4.248484
SM-2584,4.245498
SM-2585,3.88826
SM-2587,4.590393
SM-2589,4.210288
SM-2590,3.720204
SM-2594,4.53243
SM-2597,3.788458
SM-2601,4.38836
SM-261,2.60976
SM-2612,3.485708
SM-2613,4.092656
SM-2614,3.205519
SM-2615,4.408143
SM-2617,3.112633
SM-2620,3.530034
SM-2621,3.090067
SM-2622,3.222064
SM-2624,4.453051
SM-2625,2.998973
SM-2626,3.983069
SM-2637,3.749941
SM-2641,3.902963
SM-2646,3.469507
SM-2648,3.587782
SM-265,2.524868
SM-266,1.33036
SM-2666,3.952234
SM-2668,3.717256
SM-2669,4.790117
SM-267,1.824321
SM-2670,3.900226
SM-268,3.379776
SM-2682,3.763172
SM-2683,4.018626
SM-2685,3.408305
SM-269,3.647721
SM-2694,4.642316
SM-270,3.075817
SM-2704,4.08769
SM-2713,3.307414
SM-2715,3.987621
SM-2720,4.018729
SM-2721,3.925669
SM-2722,3.842204
SM-2728,4.038155
SM-2729,3.436638
SM-273,3.090353
SM-2730,3.096414
SM-2731,3.460303
SM-2732,3.788804
SM-2733,3.255318
SM-2734,3.204516
SM-2736,3.439227
SM-2737,3.008067
SM-2738,3.035179
SM-274,3.329959
SM-2740,3.461911
SM-2741,3.31207
SM-2743,4.179447
SM-2744,3.927064
SM-2746,3.635324
SM-2747,3.589527
SM-2748,3.482649
SM-275,3.25143
SM-2753,4.186304
SM-2754,3.200007
SM-2755,3.359676
SM-2759,4.277083
SM-2760,3.492292
SM-2765,3.494178
SM-2767,4.186529
SM-2774,3.592147
SM-278,3.059396
SM-2782,3.433221
SM-2787,5.25235
SM-2789,4.310362
SM-279,3.458586
SM-2793,3.082326
SM-280,3.921572
SM-2800,3.299536
SM-2801,4.11157
SM-2802,4.075338
SM-2803,4.194871
SM-2805,4.405762
SM-2807,4.196705
SM-2810,3.534147
SM-2811,3.334884
SM-2812,3.527955
SM-2813,3.780842
SM-2819,3.851024
SM-282,2.04097
SM-2828,4.347189
SM-283,2.36305
SM-2833,4.504824
SM-2837,3.682106
SM-2838,3.952403
SM-284,2.861081
SM-2847,4.172218
SM-2855,3.197539
SM-2858,4.337002
SM-286,2.339422
SM-2860,3.935821
SM-2861,3.941651
SM-2862,3.198998
SM-2865,4.565537
SM-2868,4.03196
SM-287,2.665156
SM-2876,3.335066
SM-2879,3.702733
SM-2880,3.736535
SM-2883,4.254138
SM-2885,4.058076
SM-2886,3.467592
SM-2888,3.384119
SM-289,2.608657
SM-2891,4.421017
SM-2892,3.875721
SM-2893,3.109696
SM-2897,4.228881
SM-29,3.369181
SM-290,2.102119
SM-2900,3.646314
SM-2901,3.203995
SM-2902,3.143483
SM-291,2.218719
SM-2913,3.626665
SM-2914,3.449759
SM-2915,3.06127
SM-292,2.770729
SM-2920,3.551723
SM-2927,4.150921
SM-2928,3.777146
SM-293,2.41078
SM-2936,4.182847
SM-294,2.758816
SM-2941,4.232497
SM-2950,3.636501
SM-2955,3.248668
SM-2956,3.960505
SM-2957,2.798494
SM-2958,3.109918
SM-2959,3.827344
SM-296,2.828729
SM-2960,3.212888
SM-2961,4.441753
SM-2964,3.255189
SM-2965,4.010749
SM-2966,3.070178
SM-2967,4.137579
SM-2969,4.445105
SM-297,1.765281
SM-2970,3.550067
SM-2980,2.884742
SM-2981,2.732305
SM-2982,1.407334
SM-2983,2.402114
SM-2984,2.306442
SM-2985,2.848962
SM-2986,2.71851
SM-2988,1.585515
SM-2989,1.129547
SM-2990,1.239655
SM-2991,1.309485
SM-2993,2.182569
SM-2994,2.545708
SM-2995,2.494537
SM-2997,2.194885
SM-2998,1.841594
SM-2999,1.806865
SM-300,2.547581
SM-3000,1.033536
SM-3001,1.332624
SM-3002,2.290613
SM-3004,1.303298
SM-3005,1.836986
SM-3006,2.265219
SM-3007,2.546282
SM-301,2.334169
SM-3012,2.729075
SM-3013,2.849572
SM-3014,2.852288
SM-3015,2.086204
SM-3016,2.662596
SM-3017,2.131317
SM-3022,2.131659
SM-3023,0.740163
SM-3024,2.892269
SM-3025,2.762817
SM-3027,2.509147
SM-3028,0.687133
SM-3029,0.938504
SM-303,2.553146
SM-3030,1.577308
SM-3031,2.049108
SM-3032,2.0507
SM-3033,1.843987
SM-3034,1.562655
SM-3035,2.854437
SM-3036,1.557967
SM-3037,2.975689
SM-3038,2.516177
SM-3039,2.751343
SM-304,2.322736
SM-3042,2.448587
SM-3043,2.610375
SM-3044,2.502783
SM-3045,2.750215
SM-3046,1.049499
SM-3047,2.547799
SM-3048,2.998266
SM-305,2.754476
SM-3050,1.684874
SM-3051,2.53366
SM-3052,1.99341
SM-3053,2.667483
SM-3054,2.659531
SM-3055,2.190715
SM-3057,2.606486
SM-3058,1.270148
SM-306,0.413055
SM-3060,0.97639
SM-3061,2.9409
SM-3062,2.668748
SM-3063,2.824832
SM-3064,2.12527
SM-3065,1.22078
SM-3066,1.241632
SM-3067,1.823831
SM-3068,0.81808
SM-3069,2.958835
SM-3070,2.745605
SM-3071,2.466939
SM-3072,1.549273
SM-3073,2.216197
SM-3074,2.339056
SM-3075,2.265058
SM-3076,2.438019
SM-3077,2.170193
SM-3078,1.589543
SM-3079,2.953693
SM-308,2.867654
SM-3080,1.984547
SM-3081,2.619354
SM-3082,1.990584
SM-3083,1.711057
SM-3084,1.693433
SM-3085,1.703729
SM-3086,1.362413
SM-3087,0.777327
SM-3088,2.565992
SM-309,2.636373
SM-3090,2.493616
SM-3092,3.121549
SM-3093,1.165697
SM-3094,1.727982
SM-3095,2.73441
SM-3096,2.143742
SM-3097,2.237427
SM-3098,1.075689
SM-31,3.608471
SM-310,2.365057
SM-3100,1.087259
SM-3101,1.171607
SM-3103,1.253918
SM-3104,2.925856
SM-3105,1.648988
SM-3107,2.697259
SM-3109,2.444038
SM-311,2.754194
SM-3110,1.939616
SM-3111,0.856724
SM-3112,2.714658
SM-3113,2.633998
SM-3114,1.330101
SM-3117,1.742138
SM-3118,1.941554
SM-312,1.87744
SM-3120,2.635832
SM-3122,2.688331
SM-3123,1.194502
SM-3125,2.497805
SM-3126,1.99057
SM-3128,1.713916
SM-3129,2.327236
SM-313,1.100445
SM-3130,2.655455
SM-3131,2.976862
SM-3132,0.290325
SM-3138,4.910965
SM-314,1.580138
SM-3143,2.930298
SM-315,1.24748
SM-3155,0.948088
SM-3159,0.447406
SM-3166,0.091571
SM-317,2.349565
SM-319,1.339841
SM-3192,2.557118
SM-3195,4.955299
SM-32,2.841776
SM-320,1.796403
SM-3203,0.281283
SM-3211,1.15584
SM-3212,2.371046
SM-3216,3.4689970000000003
SM-3218,0.020503
SM-3220,5.611459
SM-3236,1.518209
SM-3237,2.522606
SM-3238,0.575651
SM-3239,0.310548
SM-324,1.271605
SM-3243,1.209426
SM-3244,0.306738
SM-3255,0.272722
SM-3257,3.15123
SM-326,2.404891
SM-327,1.731633
SM-328,2.399474
SM-3281,4.840491
SM-3295,3.698758
SM-3296,3.880355
SM-33,3.375313
SM-330,2.502034
SM-3308,3.49165
SM-3330,3.823517
SM-3331,4.687897
SM-3332,3.426463
SM-3334,3.913603
SM-3340,3.750773
SM-335,0.313503
SM-3350,3.454055
SM-3351,3.467888
SM-3355,3.455332
SM-3358,4.044659
SM-3364,3.995601
SM-3366,3.42595
SM-3377,4.134884
SM-3379,4.042287
SM-3387,3.175336
SM-3388,3.17249
SM-3400,3.601682
SM-3403,3.643067
SM-3407,4.344472
SM-3408,3.553181
SM-3437,3.618811
SM-3438,3.621623
SM-3440,3.675403
SM-3442,3.977051
SM-3455,3.056483
SM-3458,4.024318
SM-346,0.852243
SM-3460,4.16267
SM-3463,4.370724
SM-3466,3.92422
SM-3475,4.0208
SM-3483,3.326125
SM-3484,4.270271
SM-3491,4.184926
SM-3492,3.11119
SM-3496,5.014179
SM-3500,1.186643
SM-3501,0.667699
SM-3503,1.771079
SM-3504,1.176844
SM-3505,1.212545
SM-3506,1.030737
SM-3507,2.390096
SM-3508,2.9561
SM-3509,2.272021
SM-3510,2.430416
SM-3513,2.088748
SM-3514,2.831961
SM-3515,2.368939
SM-3516,2.809866
SM-3517,2.467165
SM-3518,2.498156
SM-3519,2.621329
SM-3520,2.599313
SM-3523,2.311968
SM-3526,2.736814
SM-3535,2.615565
SM-3537,0.238111
SM-3538,0.944514
SM-3539,0.704067
SM-3574,4.370241
SM-3576,3.376026
SM-3581,4.050097
SM-3585,3.067772
SM-3586,1.763538
SM-3587,4.446148
SM-3590,3.898843
SM-3598,3.555796
SM-36,3.601651
SM-3606,3.34681
SM-3607,4.415756
SM-3608,3.494612
SM-3610,4.487394
